movie_title,review,clean_review,label
아바타- 불과 재,2보다는 재밌게 봤어요 상영시간이 너무 길어요,2보다는 재밌게 봤어요 상영시간이 너무 길어요,positive
아바타- 불과 재,기대치가 높았는데도 그걸 넘겨서 솔직히 좀 놀랐습니다^^,기대치가 높았는데도 그걸 넘겨서 솔직히 좀 놀랐습니다,normal
아바타- 불과 재,"가족애와 동족애를 느끼게해주는 영화.
런닝타임동안 긴시간임에도 불구하고 시간가는줄
모르게 재밌게 봤네요.
아바타는 특별관에서 봐야 제격.",가족애와 동족애를 느끼게해주는 영화 런닝타임동안 긴시간임에도 불구하고 시간가는줄 모르게 재밌게 봤네요 아바타는 특별관에서 봐야 제격,positive
아바타- 불과 재,영화가 끝났는데 마음은 아직 안 끝난 느낌입니다,영화가 끝났는데 마음은 아직 안 끝난 느낌입니다,normal
아바타- 불과 재,아직 이런 영화가 나온다는 게 반가웠어요,아직 이런 영화가 나온다는 게 반가웠어요,normal
아바타- 불과 재,역시 아바타! 너무 재밌게 봤다.,역시 아바타 너무 재밌게 봤다,positive
아바타- 불과 재,시간가는줄 모르고 봤어요. 역시 아바타는 4D로 봐야 제맛이죠.,시간가는줄 모르고 봤어요 역시 아바타는 4D로 봐야 제맛이죠,normal
아바타- 불과 재,역시 아바타.. 엉덩이 아파서 혼났음,역시 아바타 엉덩이 아파서 혼났음,normal
아바타- 불과 재,스토리 따라가기 어렵지 않아서 부담 없이 볼 수 있어요,스토리 따라가기 어렵지 않아서 부담 없이 볼 수 있어요,normal
아바타- 불과 재,몰입감이 있어 재밌어요,몰입감이 있어 재밌어요,positive
아바타- 불과 재,꽤 긴편이라서 고민했는데 긴장감 있게 몰입해서 봤어요!,꽤 긴편이라서 고민했는데 긴장감 있게 몰입해서 봤어요,positive
아바타- 불과 재,믿고보는 아바타 시간가는 줄 모르고 몰입함!!,믿고보는 아바타 시간가는 줄 모르고 몰입함,positive
아바타- 불과 재,큰 화면에서 보는 재미가 확실한 작품입니다,큰 화면에서 보는 재미가 확실한 작품입니다,positive
아바타- 불과 재,너무 잼있었어요!!,너무 잼있었어요,normal
아바타- 불과 재,특히 극장 사운드 좋아하시는 분들께는 더 추천합니다ㅠㅠ,특히 극장 사운드 좋아하시는 분들께는 더 추천합니다,positive
아바타- 불과 재,반드시 IMAX로 봐야 할 영화다 스토리를 떠나 3D로 보는 눈과 귀가 즐겁고 순간순간 감탄이 안 나올수가 없다 특히 이번편 빌런인 망콴족의 리더 바랑의 카리스마+섹시 요염한 매력의 캐릭터가 매우 흥미롭다 강추~,반드시 IMAX로 봐야 할 영화다 스토리를 떠나 3D로 보는 눈과 귀가 즐겁고 순간순간 감탄이 안 나올수가 없다 특히 이번편 빌런인 망콴족의 리더 바랑의 카리스마섹시 요염한 매력의 캐릭터가 매우 흥미롭다 강추,normal
아바타- 불과 재,"오랜만에보는 아바타 역시 2보타 재미나다 

쿠키영상없다 끝까지 기다렸다 ㅠㅠ",오랜만에보는 아바타 역시 2보타 재미나다  쿠키영상없다 끝까지 기다렸다 ,positive
아바타- 불과 재,"아바타3 나오길 기다렸는데, 영상미가 너무 예뻐요..!!
이번에도 영화 잘 봤습니다 :)",아바타3 나오길 기다렸는데 영상미가 너무 예뻐요 이번에도 영화 잘 봤습니다 ,normal
아바타- 불과 재,2편보다는 재밌지만 최고 감동은 여전히 1편. 3시간 17분이 지루하진 않았지만 n차를 하기에는...,2편보다는 재밌지만 최고 감동은 여전히 1편 3시간 17분이 지루하진 않았지만 n차를 하기에는,positive
아바타- 불과 재,"아바타3 요고 완전 대박 입니다
간만에 영화보고 돈 아깝다는 생각 못 했어요
정말 멋지고~감동 적입니다
꼭 보세요~분명 2천만 갑니다",아바타3 요고 완전 대박 입니다 간만에 영화보고 돈 아깝다는 생각 못 했어요 정말 멋지고감동 적입니다 꼭 보세요분명 2천만 갑니다,positive
아바타- 불과 재,",,나는 당신을 봅니다,,
서로 존중하며  공존할순 없는걸까 ᆢ
긴 상영 시간 임에도  순삭인 느낌~ 잘 봤고 ~^^
-- 오징어 무셔~~!!",나는 당신을 봅니다 서로 존중하며  공존할순 없는걸까  긴 상영 시간 임에도  순삭인 느낌 잘 봤고   오징어 무셔,normal
아바타- 불과 재,긴장감도 느끼며 재밌게 봤지만 인상깊은 감정은 감동이네요 ㅠㅠㅠㅠ 🥺,긴장감도 느끼며 재밌게 봤지만 인상깊은 감정은 감동이네요  ,positive
아바타- 불과 재,엄청 재밌는지는 모르겠는데 시간은 빨리감!!,엄청 재밌는지는 모르겠는데 시간은 빨리감,positive
아바타- 불과 재,시간이 꽤 흘렀다는 게 실감 났어요!!!,시간이 꽤 흘렀다는 게 실감 났어요,normal
아바타- 불과 재,아바타를 처음 봤던 때도 같이 생각났습니다,아바타를 처음 봤던 때도 같이 생각났습니다,normal
아바타- 불과 재,"역시 3D로 관람하길 잘했다
몰입감이 한층 더했다",역시 3D로 관람하길 잘했다 몰입감이 한층 더했다,positive
아바타- 불과 재,재밌게 관람했습니다.,재밌게 관람했습니다,positive
아바타- 불과 재,아주 재미있게 봤습니다,아주 재미있게 봤습니다,positive
아바타- 불과 재,이렇게 마무리할 수 있다는 게 쉽지 않은데 잘 해냈어요,이렇게 마무리할 수 있다는 게 쉽지 않은데 잘 해냈어요,normal
아바타- 불과 재,시리즈의 정점이라는 말이 과장이 아니라고 느꼈습니다,시리즈의 정점이라는 말이 과장이 아니라고 느꼈습니다,normal
아바타- 불과 재,"찢었다…….
모든 서사가 완벽했음",찢었다 모든 서사가 완벽했음,normal
아바타- 불과 재,액션과 감정의 균형이 잘 맞는 편입니다,액션과 감정의 균형이 잘 맞는 편입니다,normal
아바타- 불과 재,2랑 차이점이 안 보이는데 상영시간만 길어서... 심지어 3d라 가격도 역대급.,2랑 차이점이 안 보이는데 상영시간만 길어서 심지어 3d라 가격도 역대급,normal
아바타- 불과 재,아주 재미있게 봤습니다,아주 재미있게 봤습니다,positive
아바타- 불과 재,"압도적인 화려한 영상이 여전한 아바타3!
재미있어요",압도적인 화려한 영상이 여전한 아바타3 재미있어요,positive
아바타- 불과 재,집중만 하면 생각보다 잘 따라갈 수 있어요,집중만 하면 생각보다 잘 따라갈 수 있어요,normal
아바타- 불과 재,너무 재미있게 잘봤습니다~~,너무 재미있게 잘봤습니다,positive
아바타- 불과 재,무조건  4DX강추!!! 엄청난 스케일에  몰입해서 잼나게 힐링했어요~~^^  또 봐야겠어요~꼭 보세요~,무조건  4DX강추 엄청난 스케일에  몰입해서 잼나게 힐링했어요  또 봐야겠어요꼭 보세요,positive
아바타- 불과 재,4DX로 보니더실감나고재밌어요,4DX로 보니더실감나고재밌어요,positive
아바타- 불과 재,영화관에서 보시면 진짜 몰입감 최고에요!!!,영화관에서 보시면 진짜 몰입감 최고에요,positive
아바타- 불과 재,"무조건 큰 화면에서 보세요 근데 4dx관 2D도 풀어주길.. 
3D 안경이 영상미를 매우 망침",무조건 큰 화면에서 보세요 근데 4dx관 2D도 풀어주길  3D 안경이 영상미를 매우 망침,normal
아바타- 불과 재,전쟁 영화인데도 인간 이야기가 중심에 있어서 좋았어요!,전쟁 영화인데도 인간 이야기가 중심에 있어서 좋았어요,normal
아바타- 불과 재,3도 재밌는 영화 4도 얼른 나오길,3도 재밌는 영화 4도 얼른 나오길,positive
아바타- 불과 재,희생이라는 단어가 계속 머릿속에 맴돌았습니다,희생이라는 단어가 계속 머릿속에 맴돌았습니다,normal
아바타- 불과 재,스토리적으로 반복되는 느낌이 있으나 그러면 어떠리...,스토리적으로 반복되는 느낌이 있으나 그러면 어떠리,normal
아바타- 불과 재,볼거리 많고 시간에 비해 덜힘든건 맞으나...오징어 회가 막고 싶네,볼거리 많고 시간에 비해 덜힘든건 맞으나오징어 회가 막고 싶네,normal
아바타- 불과 재,아바타는 시간과 돈이. 아깝지 않네요.3시간 넘는데  순삭이에요. 되도록 4d로 보세요.놀이공윈에 온거깉아요.  대단한 영화에요.,아바타는 시간과 돈이 아깝지 않네요3시간 넘는데  순삭이에요 되도록 4d로 보세요놀이공윈에 온거깉아요  대단한 영화에요,normal
아바타- 불과 재,그래서 감정적으로도 더 힘이 있었어요,그래서 감정적으로도 더 힘이 있었어요,normal
아바타- 불과 재,"전설아니냐?
아바타2보다더좋았다
이런미친영상미는
아바타만가능하다오직아바타만",전설아니냐 아바타2보다더좋았다 이런미친영상미는 아바타만가능하다오직아바타만,normal
아바타- 불과 재,"아바타는 안 볼 수 없죠.
4, 5편은 언제 나올까요...?",아바타는 안 볼 수 없죠 4 5편은 언제 나올까요,normal
아바타- 불과 재,전투 장면들이 많아서 더 강하게 다가옵니다ㅎㅎ,전투 장면들이 많아서 더 강하게 다가옵니다ㅎㅎ,normal
아바타- 불과 재,잘봤습니다 잘봤습니다,잘봤습니다 잘봤습니다,normal
아바타- 불과 재,세시간이  넘는 러닝타임이 짧게 느껴질정도로 재미났어요.,세시간이  넘는 러닝타임이 짧게 느껴질정도로 재미났어요,positive
아바타- 불과 재,내용은 그리신선하진 안지만 4DX에서봐서 실감 많이나고 재미있었어요  후세들리 이끌어가는 이야기가 더 기대되네요 보고나니 균형감은 없어 50대인전 좀 힘듬 4DX 몇년전보다 기술발달로 아주좋으네요,내용은 그리신선하진 안지만 4DX에서봐서 실감 많이나고 재미있었어요  후세들리 이끌어가는 이야기가 더 기대되네요 보고나니 균형감은 없어 50대인전 좀 힘듬 4DX 몇년전보다 기술발달로 아주좋으네요,positive
아바타- 불과 재,이번 편은 그 메시지가 더 직접적으로 느껴졌어요,이번 편은 그 메시지가 더 직접적으로 느껴졌어요,normal
아바타- 불과 재,상영시간이 길었지만 그래도 재미있게 잘 봤습니다,상영시간이 길었지만 그래도 재미있게 잘 봤습니다,positive
아바타- 불과 재,자연과 인간에 대한 이야기 여전히 유효하네요,자연과 인간에 대한 이야기 여전히 유효하네요,normal
아바타- 불과 재,제임스카메론몽키보이,제임스카메론몽키보이,normal
아바타- 불과 재,메시지가 생각보다 묵직하게 다가왔습니다,메시지가 생각보다 묵직하게 다가왔습니다,normal
아바타- 불과 재,보고 나서 생각할 게 남는 작품이에요,보고 나서 생각할 게 남는 작품이에요,normal
아바타- 불과 재,"정말 몰입해서 봤어요 
아바타는 꼭 3D로 보시길 추천드려요",정말 몰입해서 봤어요  아바타는 꼭 3D로 보시길 추천드려요,positive
아바타- 불과 재,실망없는 시리즈입니다.,실망없는 시리즈입니다,negative
주토피아 2,"닉&#주디의 조합은 말해뭐해~~
다음편 언제 나오려나요~😁",닉주디의 조합은 말해뭐해 다음편 언제 나오려나요,normal
주토피아 2,별로입니다 별로입니다,별로입니다 별로입니다,negative
주토피아 2,오마주들이나 깨알같은 이스트에그가 소소한 재미를 주네요!!,오마주들이나 깨알같은 이스트에그가 소소한 재미를 주네요,positive
주토피아 2,1편과 같은 재미가 있었고 스토리도 감동적이고 좋았습니다.,1편과 같은 재미가 있었고 스토리도 감동적이고 좋았습니다,positive
주토피아 2,오랜만에 영화 봤는데 깨알 이스터에그들이 아는 게 많이 나와서 재밌고 스토리도 이어지면서 시작되는데 역시 디즈니 재밌네요,오랜만에 영화 봤는데 깨알 이스터에그들이 아는 게 많이 나와서 재밌고 스토리도 이어지면서 시작되는데 역시 디즈니 재밌네요,positive
주토피아 2,친구들과재미있는관람이였어요,친구들과재미있는관람이였어요,positive
주토피아 2,아이와 재밌게 잘 봤습니다~~^^,아이와 재밌게 잘 봤습니다,positive
주토피아 2,#주디와 닉이 각자 중요시하고 있는 것이 다르다는게 인상깊었음.,주디와 닉이 각자 중요시하고 있는 것이 다르다는게 인상깊었음,normal
주토피아 2,다양한 동물들이 나와서 넘 귀여웠어요! 닉#주디 사랑스럽네요!,다양한 동물들이 나와서 넘 귀여웠어요 닉주디 사랑스럽네요,normal
주토피아 2,전개가 너무빨라서 개연성이 없다는 느낌이 강했습니다.,전개가 너무빨라서 개연성이 없다는 느낌이 강했습니다,normal
주토피아 2,마지막 와일드와 닉의 속마음 대화는 정말정말 기억에 남을 거 같다.. 흥분해서 서로 얘기하려는. 모습이 너무 귀여웠다 그리고 시즌 1보다 좀더 세계관이 넓어진 느낌이라 모두의 입장을 들어볼 수 있어서 좋다,마지막 와일드와 닉의 속마음 대화는 정말정말 기억에 남을 거 같다 흥분해서 서로 얘기하려는 모습이 너무 귀여웠다 그리고 시즌 1보다 좀더 세계관이 넓어진 느낌이라 모두의 입장을 들어볼 수 있어서 좋다,normal
